"GEO_ID","NAME","S2801_C01_001E","S2801_C01_001M","S2801_C02_001E","S2801_C02_001M","S2801_C01_002E","S2801_C01_002M","S2801_C02_002E","S2801_C02_002M","S2801_C01_003E","S2801_C01_003M","S2801_C02_003E","S2801_C02_003M","S2801_C01_004E","S2801_C01_004M","S2801_C02_004E","S2801_C02_004M","S2801_C01_005E","S2801_C01_005M","S2801_C02_005E","S2801_C02_005M","S2801_C01_006E","S2801_C01_006M","S2801_C02_006E","S2801_C02_006M","S2801_C01_007E","S2801_C01_007M","S2801_C02_007E","S2801_C02_007M","S2801_C01_008E","S2801_C01_008M","S2801_C02_008E","S2801_C02_008M","S2801_C01_009E","S2801_C01_009M","S2801_C02_009E","S2801_C02_009M","S2801_C01_010E","S2801_C01_010M","S2801_C02_010E","S2801_C02_010M","S2801_C01_011E","S2801_C01_011M","S2801_C02_011E","S2801_C02_011M","S2801_C01_012E","S2801_C01_012M","S2801_C02_012E","S2801_C02_012M","S2801_C01_013E","S2801_C01_013M","S2801_C02_013E","S2801_C02_013M","S2801_C01_014E","S2801_C01_014M","S2801_C02_014E","S2801_C02_014M","S2801_C01_015E","S2801_C01_015M","S2801_C02_015E","S2801_C02_015M","S2801_C01_016E","S2801_C01_016M","S2801_C02_016E","S2801_C02_016M","S2801_C01_017E","S2801_C01_017M","S2801_C02_017E","S2801_C02_017M","S2801_C01_018E","S2801_C01_018M","S2801_C02_018E","S2801_C02_018M","S2801_C01_019E","S2801_C01_019M","S2801_C02_019E","S2801_C02_019M","S2801_C01_020E","S2801_C01_020M","S2801_C02_020E","S2801_C02_020M","S2801_C01_021E","S2801_C01_021M","S2801_C02_021E","S2801_C02_021M","S2801_C01_022E","S2801_C01_022M","S2801_C02_022E","S2801_C02_022M","S2801_C01_023E","S2801_C01_023M","S2801_C02_023E","S2801_C02_023M","S2801_C01_024E","S2801_C01_024M","S2801_C02_024E","S2801_C02_024M","S2801_C01_025E","S2801_C01_025M","S2801_C02_025E","S2801_C02_025M","S2801_C01_026E","S2801_C01_026M","S2801_C02_026E","S2801_C02_026M","S2801_C01_027E","S2801_C01_027M","S2801_C02_027E","S2801_C02_027M","S2801_C01_028E","S2801_C01_028M","S2801_C02_028E","S2801_C02_028M","S2801_C01_029E","S2801_C01_029M","S2801_C02_029E","S2801_C02_029M","S2801_C01_030E","S2801_C01_030M","S2801_C02_030E","S2801_C02_030M","S2801_C01_031E","S2801_C01_031M","S2801_C02_031E","S2801_C02_031M"
"0500000US55039","Fond du Lac County, Wisconsin","41009","1123","(X)","(X)","35818","1670","87.3","2.5","31417","1573","76.6","2.7","2666","725","6.5","1.7","31885","1698","77.8","3.1","2321","603","5.7","1.4","24906","1678","60.7","3.4","441","302","1.1","0.7","599","276","1.5","0.7","10","17","0.0","0.1","5191","980","12.7","2.5","33918","1578","82.7","2.5","129","92","0.3","0.2","33789","1575","82.4","2.5","29219","1462","71.3","2.8","4346","779","10.6","1.9","25485","1626","62.1","3.3","4431","901","10.8","2.2","7091","969","17.3","2.5","5774","1208","(X)","(X)","29","34","0.5","0.6","3667","1034","63.5","10.2","2078","656","36.0","10.2","20658","1666","(X)","(X)","100","86","0.5","0.4","16265","1643","78.7","3.6","4293","768","20.8","3.7","14577","1573","(X)","(X)","0","151","0.0","0.6","13857","1560","95.1","2.5","720","377","4.9","2.5"
"0500000US12071","Lee County, Florida","281222","6698","(X)","(X)","264914","7343","94.2","1.0","226378","6295","80.5","1.3","12747","1962","4.5","0.7","241459","7073","85.9","1.2","23461","3071","8.3","1.0","182561","5852","64.9","1.7","3320","872","1.2","0.3","18992","2467","6.8","0.9","183","209","0.1","0.1","16308","2628","5.8","1.0","246744","6450","87.7","1.2","838","370","0.3","0.1","245906","6432","87.4","1.2","225193","6170","80.1","1.4","31521","2596","11.2","0.9","206597","6504","73.5","1.4","22181","2563","7.9","0.9","34478","3469","12.3","1.2","43533","3203","(X)","(X)","237","181","0.5","0.4","29398","2813","67.5","4.4","13898","2208","31.9","4.4","135464","5265","(X)","(X)","575","302","0.4","0.2","118787","4522","87.7","1.7","16102","2515","11.9","1.7","102225","4557","(X)","(X)","26","46","0.0","0.1","97721","4375","95.6","1.1","4478","1194","4.4","1.1"
"0500000US12105","Polk County, Florida","241171","4086","(X)","(X)","216983","4339","90.0","1.1","173662","5006","72.0","1.7","11841","1703","4.9","0.7","195583","4659","81.1","1.3","25616","3248","10.6","1.3","141084","4701","58.5","1.8","2521","761","1.0","0.3","12773","2425","5.3","1.0","44","68","0.0","0.1","24188","2721","10.0","1.1","177206","5121","73.5","1.7","1157","502","0.5","0.2","176049","5165","73.0","1.7","154407","4876","64.0","1.7","25867","2879","10.7","1.2","143870","4946","59.7","1.7","10917","1728","4.5","0.7","63965","4260","26.5","1.7","39647","3389","(X)","(X)","288","175","0.7","0.5","21900","2374","55.2","4.0","17459","2268","44.0","4.0","126075","4866","(X)","(X)","733","468","0.6","0.4","89662","4675","71.1","2.5","35680","3369","28.3","2.4","75449","3871","(X)","(X)","136","137","0.2","0.2","64487","3880","85.5","2.7","10826","2149","14.3","2.7"
"0500000US17019","Champaign County, Illinois","84290","2237","(X)","(X)","78733","2535","93.4","1.5","68871","2943","81.7","2.3","3231","857","3.8","1.0","73163","2660","86.8","1.9","5074","1355","6.0","1.6","54108","2539","64.2","2.6","1038","641","1.2","0.8","1665","724","2.0","0.9","0","190","0.0","0.2","5557","1217","6.6","1.5","71242","2469","84.5","2.0","318","184","0.4","0.2","70924","2464","84.1","2.0","66623","2567","79.0","2.3","8317","1386","9.9","1.7","57475","3046","68.2","2.9","6330","1284","7.5","1.5","13048","1723","15.5","2.0","18591","2428","(X)","(X)","25","43","0.1","0.2","13569","2032","73.0","5.5","4997","1210","26.9","5.5","36354","2574","(X)","(X)","200","161","0.6","0.4","29685","2399","81.7","3.3","6469","1263","17.8","3.2","29345","2005","(X)","(X)","93","145","0.3","0.5","27670","1941","94.3","2.1","1582","653","5.4","2.2"
"0500000US21029","Bullitt County, Kentucky","29789","1053","(X)","(X)","27680","1185","92.9","2.4","23035","1312","77.3","3.8","1700","636","5.7","2.1","24786","1373","83.2","3.3","1900","704","6.4","2.3","19176","1479","64.4","4.5","259","209","0.9","0.7","311","279","1.0","0.9","0","197","0.0","0.5","2109","726","7.1","2.4","25629","1401","86.0","3.4","98","123","0.3","0.4","25531","1423","85.7","3.5","22765","1359","76.4","3.4","2028","578","6.8","1.9","22770","1491","76.4","4.1","2616","790","8.8","2.6","4160","1020","14.0","3.4","4039","1102","(X)","(X)","40","66","1.0","1.6","2402","828","59.5","12.7","1597","665","39.5","12.7","14195","1335","(X)","(X)","0","197","0.0","1.1","11711","1307","82.5","5.6","2484","853","17.5","5.6","11555","1309","(X)","(X)","58","100","0.5","0.9","11418","1310","98.8","1.0","79","66","0.7","0.6"
"0500000US26073","Isabella County, Michigan","25367","975","(X)","(X)","23331","1101","92.0","1.7","19377","1192","76.4","2.9","1012","296","4.0","1.2","21291","1116","83.9","2.2","2069","481","8.2","1.9","15112","1060","59.6","3.5","438","227","1.7","0.9","795","397","3.1","1.5","20","33","0.1","0.1","2036","413","8.0","1.7","20097","1114","79.2","3.0","74","65","0.3","0.3","20023","1112","78.9","3.0","16436","1078","64.8","3.3","3475","533","13.7","2.1","15023","1052","59.2","3.3","2876","546","11.3","2.1","5270","787","20.8","3.0","5620","810","(X)","(X)","0","172","0.0","2.2","3737","729","66.5","8.3","1883","541","33.5","8.3","12745","1046","(X)","(X)","62","64","0.5","0.5","9789","1041","76.8","4.6","2894","608","22.7","4.6","7002","745","(X)","(X)","12","20","0.2","0.3","6497","749","92.8","3.8","493","268","7.0","3.8"
"0500000US28035","Forrest County, Mississippi","27248","1513","(X)","(X)","23146","1739","84.9","4.4","17306","1885","63.5","5.7","930","496","3.4","1.8","21108","1666","77.5","4.7","3224","1101","11.8","4.0","14992","1696","55.0","5.6","147","148","0.5","0.5","866","679","3.2","2.5","0","218","0.0","0.7","4102","1218","15.1","4.4","21269","1761","78.1","4.9","0","218","0.0","0.7","21269","1761","78.1","4.9","18387","1838","67.5","5.3","5786","1493","21.2","5.4","14152","1770","51.9","5.8","1505","669","5.5","2.4","5979","1382","21.9","4.9","7098","1375","(X)","(X)","0","218","0.0","2.7","4506","1195","63.5","10.8","2592","868","36.5","10.8","14867","1853","(X)","(X)","0","218","0.0","1.3","12361","1908","83.1","5.6","2506","825","16.9","5.6","5283","1064","(X)","(X)","0","218","0.0","3.7","4402","954","83.3","10.0","881","582","16.7","10.0"
"0500000US34003","Bergen County, New Jersey","339953","2811","(X)","(X)","318296","3538","93.6","0.7","287910","3946","84.7","0.9","12026","1616","3.5","0.5","297264","3735","87.4","0.8","15973","2209","4.7","0.6","234151","4629","68.9","1.2","3686","1020","1.1","0.3","6212","1002","1.8","0.3","0","210","0.0","0.1","21657","2306","6.4","0.7","307257","3950","90.4","0.9","701","374","0.2","0.1","306556","3863","90.2","0.8","271729","4332","79.9","1.1","25841","2346","7.6","0.7","278453","3653","81.9","0.8","8240","1496","2.4","0.4","32696","2960","9.6","0.9","31150","3086","(X)","(X)","149","161","0.5","0.5","18972","2304","60.9","5.3","12029","2160","38.6","5.2","102030","4738","(X)","(X)","303","226","0.3","0.2","87000","4898","85.3","1.9","14727","1981","14.4","2.0","206773","4924","(X)","(X)","249","211","0.1","0.1","200584","4791","97.0","0.5","5940","1105","2.9","0.5"
"0500000US34041","Warren County, New Jersey","41742","1111","(X)","(X)","37737","1420","90.4","2.4","33116","1449","79.3","3.1","3088","831","7.4","2.0","32136","1508","77.0","3.0","2015","788","4.8","1.9","26095","1826","62.5","3.7","1089","568","2.6","1.3","714","328","1.7","0.8","58","98","0.1","0.2","4005","996","9.6","2.4","36003","1324","86.3","2.4","126","113","0.3","0.3","35877","1327","85.9","2.3","31461","1451","75.4","3.0","3854","924","9.2","2.2","30399","1386","72.8","2.9","2586","732","6.2","1.7","5739","1011","13.7","2.4","4555","873","(X)","(X)","48","80","1.1","1.7","2728","749","59.9","10.1","1779","528","39.1","10.0","15182","1409","(X)","(X)","48","61","0.3","0.4","12296","1321","81.0","4.5","2838","743","18.7","4.5","22005","1572","(X)","(X)","30","50","0.1","0.2","20853","1478","94.8","2.8","1122","634","5.1","2.8"
"0500000US39003","Allen County, Ohio","41204","1056","(X)","(X)","36955","1172","89.7","2.3","29992","1573","72.8","3.6","2608","644","6.3","1.6","32713","1423","79.4","2.9","3955","1038","9.6","2.5","24478","1526","59.4","3.5","483","267","1.2","0.6","607","340","1.5","0.8","0","195","0.0","0.4","4249","966","10.3","2.3","35034","1386","85.0","2.6","52","71","0.1","0.2","34982","1387","84.9","2.6","29802","1613","72.3","3.3","4134","685","10.0","1.6","29326","1418","71.2","2.9","2169","594","5.3","1.4","6170","1072","15.0","2.6","7248","1228","(X)","(X)","0","195","0.0","2.1","4150","928","57.3","8.1","3098","775","42.7","8.1","22170","1659","(X)","(X)","52","71","0.2","0.3","19504","1713","88.0","2.9","2614","640","11.8","2.9","11786","1404","(X)","(X)","0","195","0.0","1.3","11328","1379","96.1","2.3","458","276","3.9","2.3"
"0500000US39043","Erie County, Ohio","31675","1177","(X)","(X)","28788","1470","90.9","3.0","24543","1547","77.5","4.1","2869","770","9.1","2.5","24711","1566","78.0","3.5","2058","790","6.5","2.5","18708","1539","59.1","4.2","310","231","1.0","0.7","835","464","2.6","1.5","0","195","0.0","0.5","2887","937","9.1","3.0","24988","1774","78.9","4.4","313","245","1.0","0.8","24675","1788","77.9","4.5","18554","1968","58.6","5.4","3089","807","9.8","2.6","20248","1785","63.9","4.8","2346","580","7.4","1.8","6687","1402","21.1","4.4","4412","1031","(X)","(X)","70","119","1.6","2.6","2789","844","63.2","13.9","1553","695","35.2","13.1","17293","1808","(X)","(X)","159","160","0.9","0.9","13313","1800","77.0","6.2","3821","1104","22.1","6.0","9970","1194","(X)","(X)","84","146","0.8","1.5","8573","1137","86.0","7.1","1313","763","13.2","7.1"
"0500000US40145","Wagoner County, Oklahoma","30186","459","(X)","(X)","28356","671","93.9","1.6","23878","895","79.1","2.7","927","247","3.1","0.8","26680","691","88.4","1.7","2514","566","8.3","1.9","20406","1043","67.6","3.2","151","132","0.5","0.4","1160","374","3.8","1.2","0","161","0.0","0.4","1830","492","6.1","1.6","26947","707","89.3","1.8","63","104","0.2","0.3","26884","679","89.1","1.8","24346","755","80.7","2.3","4566","701","15.1","2.4","20196","1016","66.9","3.0","3218","644","10.7","2.1","3239","558","10.7","1.8","3399","651","(X)","(X)","0","161","0.0","3.1","2316","556","68.1","8.3","1083","332","31.9","8.3","13839","1104","(X)","(X)","63","104","0.5","0.8","12174","962","88.0","2.9","1602","468","11.6","3.0","12948","988","(X)","(X)","0","161","0.0","0.8","12394","964","95.7","1.8","554","235","4.3","1.8"
"0500000US41053","Polk County, Oregon","31218","856","(X)","(X)","29947","1003","95.9","1.8","26033","1449","83.4","3.7","1757","662","5.6","2.1","26722","1344","85.6","3.3","1493","660","4.8","2.1","21173","1381","67.8","3.9","253","251","0.8","0.8","977","458","3.1","1.5","0","207","0.0","0.6","1271","566","4.1","1.8","28704","1119","91.9","2.6","146","164","0.5","0.5","28558","1132","91.5","2.7","25266","1469","80.9","3.9","4089","1131","13.1","3.6","22066","1417","70.7","4.2","2766","697","8.9","2.2","2514","830","8.1","2.6","5113","1164","(X)","(X)","54","93","1.1","1.9","3909","1054","76.5","12.4","1150","693","22.5","12.3","13296","1425","(X)","(X)","17","30","0.1","0.2","12060","1376","90.7","3.7","1219","513","9.2","3.7","12809","1322","(X)","(X)","75","127","0.6","1.0","12589","1296","98.3","1.7","145","182","1.1","1.4"
"0500000US42043","Dauphin County, Pennsylvania","112559","2336","(X)","(X)","100349","2955","89.2","1.7","82698","3126","73.5","2.4","7053","1133","6.3","1.0","88646","2955","78.8","2.0","10425","1829","9.3","1.6","61326","3268","54.5","2.7","1922","893","1.7","0.8","5636","1328","5.0","1.2","120","148","0.1","0.1","12210","1968","10.8","1.7","93601","2654","83.2","1.8","472","326","0.4","0.3","93129","2725","82.7","1.8","80418","3248","71.4","2.5","12774","1606","11.3","1.4","78163","2985","69.4","2.3","4893","1167","4.3","1.1","18958","2058","16.8","1.8","15135","2033","(X)","(X)","233","264","1.5","1.7","9710","1545","64.2","5.8","5192","1165","34.3","6.0","54586","2998","(X)","(X)","232","173","0.4","0.3","43228","2952","79.2","2.9","11126","1623","20.4","2.8","42838","2526","(X)","(X)","7","11","0.0","0.1","40191","2525","93.8","1.9","2640","838","6.2","1.9"
"0500000US42089","Monroe County, Pennsylvania","55109","2594","(X)","(X)","51142","2750","92.8","2.0","45445","2477","82.5","2.9","3429","1000","6.2","1.8","45751","2595","83.0","2.4","2868","992","5.2","1.7","35611","2606","64.6","3.6","500","328","0.9","0.6","1431","575","2.6","1.0","0","177","0.0","0.2","3967","1088","7.2","2.0","48195","2803","87.5","2.5","354","262","0.6","0.5","47841","2759","86.8","2.4","42749","2716","77.6","2.7","3707","1119","6.7","2.0","40866","2930","74.2","3.4","5504","1216","10.0","2.1","6914","1360","12.5","2.5","7894","1662","(X)","(X)","0","177","0.0","1.6","5739","1523","72.7","10.2","2155","855","27.3","10.2","23855","2180","(X)","(X)","231","221","1.0","0.9","19925","2011","83.5","3.7","3699","975","15.5","3.8","23360","2022","(X)","(X)","123","157","0.5","0.7","22177","1969","94.9","2.1","1060","503","4.5","2.1"
"0500000US44005","Newport County, Rhode Island","34316","1563","(X)","(X)","31736","1625","92.5","1.8","28803","1680","83.9","3.1","2619","697","7.6","2.1","27588","1880","80.4","3.1","1303","643","3.8","1.9","22880","1712","66.7","3.9","374","302","1.1","0.9","1350","660","3.9","1.9","0","220","0.0","0.6","2580","616","7.5","1.8","30572","1640","89.1","2.6","193","238","0.6","0.7","30379","1659","88.5","2.8","26820","1781","78.2","3.2","2986","866","8.7","2.4","26770","1635","78.0","3.7","1828","640","5.3","1.8","3744","932","10.9","2.6","4284","1078","(X)","(X)","0","220","0.0","4.6","2732","818","63.8","11.8","1552","639","36.2","11.8","11868","1265","(X)","(X)","95","161","0.8","1.4","9921","1182","83.6","4.6","1852","580","15.6","4.6","18164","1661","(X)","(X)","98","171","0.5","0.9","17726","1660","97.6","1.8","340","290","1.9","1.6"
"0500000US44009","Washington County, Rhode Island","47680","1937","(X)","(X)","45424","1868","95.3","1.7","41024","2060","86.0","2.9","2280","749","4.8","1.6","40575","1949","85.1","2.3","1411","750","3.0","1.6","35747","2070","75.0","3.1","830","432","1.7","0.9","1838","723","3.9","1.5","0","220","0.0","0.4","2256","819","4.7","1.7","44712","2080","93.8","1.8","65","110","0.1","0.2","44647","2077","93.6","1.8","39689","2144","83.2","2.8","3385","874","7.1","1.8","40810","1955","85.6","2.3","1309","648","2.7","1.4","2968","844","6.2","1.8","3614","945","(X)","(X)","65","110","1.8","3.0","2497","831","69.1","12.5","1052","511","29.1","12.4","16306","1880","(X)","(X)","0","220","0.0","1.2","14849","1812","91.1","3.0","1457","499","8.9","3.0","27760","1796","(X)","(X)","0","220","0.0","0.7","27301","1895","98.3","1.7","459","463","1.7","1.7"
"0500000US45073","Oconee County, South Carolina","31612","1579","(X)","(X)","26826","1783","84.9","3.4","21915","1819","69.3","4.1","2373","826","7.5","2.7","23604","1900","74.7","3.7","2907","832","9.2","2.6","18656","1886","59.0","4.4","0","214","0.0","0.6","719","387","2.3","1.2","0","214","0.0","0.6","4786","1087","15.1","3.4","23459","1896","74.2","4.8","48","69","0.2","0.2","23411","1902","74.1","4.8","20852","1918","66.0","4.7","4793","991","15.2","3.1","16222","1680","51.3","4.6","3330","791","10.5","2.5","8153","1603","25.8","4.8","7019","1332","(X)","(X)","0","214","0.0","2.7","3620","970","51.6","10.9","3399","1047","48.4","10.9","15273","1625","(X)","(X)","48","69","0.3","0.5","11290","1474","73.9","6.7","3935","1152","25.8","6.7","9320","1234","(X)","(X)","0","214","0.0","2.0","8501","1210","91.2","6.6","819","637","8.8","6.6"
"0500000US48187","Guadalupe County, Texas","54789","1319","(X)","(X)","51249","1488","93.5","1.7","43692","2106","79.7","2.9","1801","558","3.3","1.0","47942","1523","87.5","1.9","4877","1226","8.9","2.3","36589","1964","66.8","3.0","368","288","0.7","0.5","1302","403","2.4","0.7","0","228","0.0","0.4","3540","937","6.5","1.7","48524","1691","88.6","2.2","103","133","0.2","0.2","48421","1691","88.4","2.2","40680","2137","74.2","3.6","9249","1529","16.9","2.8","36257","2101","66.2","3.3","5643","1228","10.3","2.2","6265","1223","11.4","2.2","5456","947","(X)","(X)","63","109","1.2","2.1","2944","802","54.0","11.2","2449","773","44.9","11.5","22388","1829","(X)","(X)","40","70","0.2","0.3","19424","1793","86.8","4.2","2924","973","13.1","4.2","26945","1988","(X)","(X)","0","228","0.0","0.8","26053","1975","96.7","1.5","892","414","3.3","1.5"
"0500000US48215","Hidalgo County, Texas","237323","3787","(X)","(X)","199322","5080","84.0","1.5","131925","4938","55.6","1.8","6210","1375","2.6","0.6","188377","5299","79.4","1.7","49405","4044","20.8","1.7","108933","4854","45.9","1.9","1949","798","0.8","0.3","3425","925","1.4","0.4","0","228","0.0","0.1","38001","3591","16.0","1.5","163702","5715","69.0","1.9","240","197","0.1","0.1","163462","5683","68.9","1.9","135123","4988","56.9","1.8","40073","3370","16.9","1.4","112647","5286","47.5","1.9","18907","2520","8.0","1.1","73621","4510","31.0","1.9","66173","4556","(X)","(X)","130","148","0.2","0.2","31610","3275","47.8","4.0","34433","3708","52.0","4.0","113876","5090","(X)","(X)","57","97","0.1","0.1","81059","4421","71.2","2.4","32760","3236","28.8","2.5","57274","4072","(X)","(X)","53","86","0.1","0.2","50793","4166","88.7","3.2","6428","1826","11.2","3.2"
"0500000US48329","Midland County, Texas","57636","1380","(X)","(X)","54356","1829","94.3","2.1","43756","2618","75.9","3.8","863","481","1.5","0.8","52326","1938","90.8","2.5","7367","1809","12.8","3.2","34659","2466","60.1","3.8","353","401","0.6","0.7","1363","653","2.4","1.1","0","228","0.0","0.4","3280","1196","5.7","2.1","50109","2226","86.9","2.8","0","228","0.0","0.4","50109","2226","86.9","2.8","45949","2276","79.7","3.3","8500","1750","14.7","3.0","36986","2666","64.2","4.2","4125","1058","7.2","1.8","7527","1596","13.1","2.8","6551","1506","(X)","(X)","0","228","0.0","3.2","3679","1240","56.2","13.6","2872","1108","43.8","13.6","19303","2454","(X)","(X)","0","228","0.0","1.1","16446","2534","85.2","5.6","2857","1075","14.8","5.6","31782","2560","(X)","(X)","0","228","0.0","0.7","29984","2400","94.3","2.8","1798","931","5.7","2.8"
"0500000US53061","Snohomish County, Washington","300215","2038","(X)","(X)","290008","2504","96.6","0.5","259639","3884","86.5","1.2","11189","1574","3.7","0.5","271487","2917","90.4","0.8","16668","2350","5.6","0.8","215212","4365","71.7","1.3","1715","563","0.6","0.2","5883","1099","2.0","0.4","0","204","0.0","0.1","10207","1420","3.4","0.5","278927","3266","92.9","0.8","422","246","0.1","0.1","278505","3310","92.8","0.8","251359","3864","83.7","1.1","21521","2475","7.2","0.8","246895","4246","82.2","1.2","16153","2052","5.4","0.7","21288","2238","7.1","0.8","23317","2093","(X)","(X)","50","83","0.2","0.4","16577","1892","71.1","4.6","6690","1194","28.7","4.6","105383","4008","(X)","(X)","166","161","0.2","0.2","94881","4266","90.0","1.6","10336","1640","9.8","1.6","171515","3958","(X)","(X)","206","155","0.1","0.1","167047","4032","97.4","0.6","4262","991","2.5","0.6"
"0500000US55079","Milwaukee County, Wisconsin","384281","3000","(X)","(X)","335706","3948","87.4","0.8","271393","4637","70.6","1.1","16975","1714","4.4","0.4","306367","4166","79.7","0.9","41106","3191","10.7","0.8","218254","5025","56.8","1.2","4408","998","1.1","0.3","10876","1688","2.8","0.4","105","128","0.0","0.1","48575","3113","12.6","0.8","307764","4305","80.1","0.9","919","404","0.2","0.1","306845","4263","79.8","0.9","279921","4244","72.8","0.9","45731","3131","11.9","0.8","253335","4436","65.9","1.0","16520","1743","4.3","0.5","76517","3351","19.9","0.9","74869","3731","(X)","(X)","280","195","0.4","0.3","44255","3015","59.1","2.9","30334","2701","40.5","2.9","187971","4979","(X)","(X)","495","310","0.3","0.2","147877","4753","78.7","1.2","39599","2393","21.1","1.2","121441","4533","(X)","(X)","144","138","0.1","0.1","114713","4412","94.5","1.0","6584","1310","5.4","1.0"
"0500000US55101","Racine County, Wisconsin","76808","1706","(X)","(X)","70954","2027","92.4","1.3","59461","1937","77.4","1.8","4012","823","5.2","1.1","63993","2059","83.3","1.6","6147","1214","8.0","1.6","49336","2164","64.2","2.4","863","343","1.1","0.4","1959","845","2.6","1.1","69","115","0.1","0.1","5854","980","7.6","1.3","67126","2162","87.4","1.7","216","171","0.3","0.2","66910","2192","87.1","1.8","59962","2182","78.1","2.0","9054","1293","11.8","1.7","54879","2395","71.4","2.4","5323","860","6.9","1.1","9682","1301","12.6","1.7","11584","1623","(X)","(X)","0","151","0.0","0.8","7405","1495","63.9","8.1","4179","1035","36.1","8.1","34502","2238","(X)","(X)","138","131","0.4","0.4","29848","2300","86.5","3.0","4516","1025","13.1","2.9","30722","1664","(X)","(X)","78","125","0.3","0.4","29657","1682","96.5","1.7","987","501","3.2","1.6"
